method,round,elapsed_seconds,val_macro_f1,val_accuracy,n_estimators,max_depth,min_samples_leaf,min_samples_split,max_features,ccp_alpha,tree_count,avg_tree_depth,max_tree_depth,total_nodes,avg_nodes
successive,4,0.40774516700184904,0.9153054669643647,0.9161793372319688,300,16.0,1,7,log2,1e-05,300,15.993333333333334,16,108910,363.03333333333336
successive,4,0.3998352500057081,0.9153054669643647,0.9161793372319688,300,16.0,1,7,log2,0.0,300,15.993333333333334,16,112362,374.54
successive,2,0.22123283399560023,0.9152824962302424,0.9161793372319688,133,,1,2,sqrt,0.001,133,21.827067669172934,32,40913,307.61654135338347
successive,3,0.3774762079992797,0.9152243266108446,0.9161793372319688,217,16.0,1,5,sqrt,0.0001,217,16.0,16,76105,350.7142857142857
successive,3,0.35165145801147446,0.9152243266108446,0.9161793372319688,217,16.0,1,5,sqrt,1e-05,217,16.0,16,76257,351.4147465437788
successive,3,0.33409191700047813,0.9152243266108446,0.9161793372319688,217,16.0,1,5,sqrt,0.0,217,16.0,16,79335,365.5990783410138
successive,4,0.47193654099828564,0.9151414473503824,0.9161793372319688,300,,1,2,sqrt,0.001,300,21.91,32,91784,305.94666666666666
successive,4,0.4570252499979688,0.9150119785015881,0.9161793372319688,300,20.0,1,7,sqrt,0.0001,300,19.81,20,103574,345.24666666666667
successive,4,0.46541787500609644,0.9150119785015881,0.9161793372319688,300,20.0,1,7,sqrt,1e-05,300,19.81,20,104076,346.92
successive,4,0.465483125008177,0.9150119785015881,0.9161793372319688,300,20.0,1,7,sqrt,0.0,300,19.816666666666666,20,107848,359.49333333333334
successive,1,0.26420412500738166,0.9149508856663886,0.9161793372319688,50,,1,5,0.5,0.0001,50,29.62,39,13826,276.52
successive,1,0.2618089999887161,0.9149508856663886,0.9161793372319688,50,,1,5,0.5,1e-05,50,29.64,39,13830,276.6
successive,1,0.2731711669912329,0.9149508856663886,0.9161793372319688,50,,1,5,0.5,0.0,50,29.68,39,14500,290.0
successive,2,0.6765006249916041,0.9149263875312698,0.9161793372319688,133,,1,7,0.5,0.0001,133,29.30827067669173,39,33077,248.69924812030075
successive,2,0.6963906659948407,0.9149263875312698,0.9161793372319688,133,,1,7,0.5,1e-05,133,29.31578947368421,39,33101,248.8796992481203
successive,2,0.6641426249989308,0.9149263875312698,0.9161793372319688,133,,1,7,0.5,0.0,133,29.360902255639097,39,34649,260.5187969924812
successive,3,0.3467618750000838,0.9148933433078166,0.9161793372319688,217,12.0,1,2,sqrt,0.0001,217,12.0,12,69975,322.46543778801845
successive,3,0.3656780000019353,0.9148933433078166,0.9161793372319688,217,12.0,1,2,sqrt,1e-05,217,12.0,12,70045,322.78801843317973
successive,3,0.3312409999925876,0.9148933433078166,0.9161793372319688,217,12.0,1,2,sqrt,0.0,217,12.0,12,73923,340.6589861751152
successive,4,0.5054253749985946,0.9148818060319125,0.9161793372319688,300,,1,7,sqrt,0.0001,300,23.67,38,107314,357.7133333333333
successive,4,0.46354212499863934,0.9148818060319125,0.9161793372319688,300,,1,7,sqrt,1e-05,300,23.686666666666667,38,107838,359.46
successive,4,0.44374375000188593,0.9148818060319125,0.9161793372319688,300,,1,7,sqrt,0.0,300,23.72,38,111668,372.2266666666667
successive,3,0.35026391700375825,0.914855041322325,0.9161793372319688,217,20.0,1,10,sqrt,0.0001,217,19.682027649769584,20,64851,298.852534562212
successive,1,0.09735208300116938,0.9147654990427353,0.9161793372319688,50,20.0,1,5,sqrt,0.0001,50,19.84,20,19382,387.64
successive,1,0.09592716699989978,0.9147654990427353,0.9161793372319688,50,20.0,1,5,sqrt,1e-05,50,19.86,20,19406,388.12
